
s<0.10.0>,1174,737,705,32
s<0.9.0>,2279,2098,0,2098
s<0.0.0>,899,76,0,76
s<0.10.0>,1186,771,12,759
s<0.0.0>,4696,3876,3797,79
s<0.50.0>,10494,3741,1836,1905
s<0.10.0>,3958,659,0,659
s<0.50.0>,18283,8063,3675,4388
s<0.84.0>,632,640,200,440
s<0.84.0>,1064,1088,200,888
s<0.84.0>,1712,1728,200,1528
s<0.1086.0>,632,640,200,440
s<0.1086.0>,1064,1088,200,888
s<0.1086.0>,1712,1728,200,1528
s<0.70.0>,377,67,0,67
s<0.70.0>,711,67,0,67
